871fb464dffffff	48.827718752506684	2.486807687839461
871fb464effffff	48.80736764271685	2.4449749122187265
871fb464affffff	48.789417006132254	2.4635328559907532
871fb464bffffff	48.79061806306196	2.4937110207070705
871fb464cffffff	48.82652172269989	2.4566090289583946
871fb4649ffffff	48.809765729753515	2.5053517256719284
871fb4648ffffff	48.80857081257921	2.47516725387719
871fb4661ffffff	48.88036332033896	2.4008474754582316
871fb4663ffffff	48.861208435835515	2.3892142407307837
871fb4660ffffff	48.87915162918173	2.37059836011547
871fb4665ffffff	48.898306776497684	2.3822312879328957
871fb4664ffffff	48.89709293759113	2.3519679627226417
871fb4664ffffff	48.89709293759113	2.3519679627226417
871fb4662ffffff	48.85999060453497	2.358971483299525
871fb4645ffffff	48.8432633672098	2.407815617603284
871fb4640ffffff	48.82410287680858	2.3961881259675413
871fb4641ffffff	48.82531643295538	2.4264025037597534
871fb4643ffffff	48.80615621370263	2.4147747143926335
871fb4642ffffff	48.804936519079945	2.384566674119623
871fb4644ffffff	48.842047676969855	2.3775870532738446
871fb4646ffffff	48.822881047802234	2.3659659093303143
871fb465affffff	48.74987022642603	2.410108763489722
871fb465dffffff	48.788207697296954	2.4333468315531817
871fb465effffff	48.767818186220204	2.391537240100283
871fb4659ffffff	48.770257337230134	2.45190449044511
871fb4658ffffff	48.76904189050841	2.4217247832226043
871fb465bffffff	48.75109180994371	2.4402821535071304
871fb465cffffff	48.78699013010018	2.403152961087236
871fb4656ffffff	48.78328781389136	2.3125244108156635
871fb4652ffffff	48.76534597918898	2.3311387010370246
871fb4651ffffff	48.785764298093376	2.3729512583102887
871fb4653ffffff	48.76658621792487	2.361341874792221
871fb4650ffffff	48.78453019483512	2.342741736964289
871fb4654ffffff	48.802472307219254	2.3241271212383148
871fb4655ffffff	48.803708552399506	2.3543508051449082
871fb466dffffff	48.88276186399235	2.4613221256922304
871fb466bffffff	48.84566993318443	2.46824918551317
871fb466cffffff	48.88156672978451	2.4310887352448853
871fb466effffff	48.862417986220564	2.4194491527780673
871fb4669ffffff	48.8648122701152	2.4798953856260946
871fb4668ffffff	48.863619262156035	2.449676205661562
871fb466affffff	48.84447078379287	2.4380363329337045
871fb4675ffffff	48.85876448586028	2.3287208942887703
871fb4674ffffff	48.85753007336003	2.2984624875275936
871fb4676ffffff	48.83835089976569	2.2868544041792216
871fb4670ffffff	48.83959144969484	2.3171064327484228
871fb4672ffffff	48.82041254541799	2.305498014638032
871fb4671ffffff	48.84082370661507	2.3473506537218762
871fb4673ffffff	48.821650939486254	2.335735867621244















